"Time","Fuel system status: Fuel system A","Fuel system status: Fuel system B","Calculated engine load [%]","Engine Coolant Temperature [°C]","Short Term Fuel Trim - Bank 1 [%]","Long Term Fuel Trim - Bank 1 [%]","Intake Manifold Absolute Pressure [kPa]","Engine RPM [RPM]","Vehicle Speed Sensor [km/h]","Ignition Timing Advance for #1 Cylinder","Intake Air Temperature [°C]","Absolute Throttle Position [%]","OBD requirements to which vehicle is certified","Distance Traveled While MIL is Activated [km]","Fuel consumption [l/100km]","Battery voltage [V]"
14:13:14.579,,,,,,,,,,,,,,,,
14:13:15.318,,,,,,,,,,,,,,,,
14:13:15.318,,,,,,,,,,,,,,,,
14:13:15.480,,,,,,,,,,,,,,,,
14:13:15.656,,,,"92",,,,"1365","30",,"52",,,,,
14:13:15.959,,,,,,,,,,,,,,,,
14:13:16.121,,,,,,,,,,,,,,,,
14:13:16.283,,,,,,,,,,,,,,,,
14:13:16.444,,,,"92",,,,"992","30",,"52",,,,,
14:13:16.621,,,,"92",,,,"992","16",,"52",,,,,
14:13:16.882,,,,,,,,,,,,,,,,
14:13:16.964,,,,"92",,,,"992","16",,"52",,,,,
14:13:17.047,,,,,,,,,,,,,,,,
14:13:17.118,,,,,,,,,,,,,,,,
14:13:17.179,,,,,,,,,,,,,,,,
14:13:17.457,,,,,,,,,,,,,,,,
14:13:17.694,,,,,,,,,,,,,,,,
14:13:17.983,,,,,,,,,,,,,,,,
14:13:17.983,,,,,,,,,,,,,,,,
14:13:18.058,,,,,,,,,,,,,,,,
14:13:18.138,,,,"92",,,,"992","16",,"52",,,,,
14:13:18.202,,,,,,,,,,,,,,,,
14:13:18.274,,,,,,,,,,,,,,,,
14:13:18.377,,,,,,,,,,,,,,,,
14:13:18.411,,,,"92",,,,"1999","16",,"52",,,,,
14:13:18.492,,,,"92",,,,"1999","21",,"52",,,,,
14:13:18.576,,,,,,,,,,,,,,,,
14:13:18.650,,,,"92",,,,"1999","21",,"52",,,,,
14:13:18.716,,,,,,,,,,,,,,,,
14:13:18.795,,,,,,,,,,,,,,,,
14:13:18.867,,,,,,,,,,,,,,,,
14:13:19.155,,,,,,,,,,,,,,,,
14:13:19.394,,,,,,,,,,,,,,,,
14:13:19.760,,,,,,,,,,,,,,,,
14:13:19.760,,,,,,,,,,,,,,,,
14:13:19.819,,,,,,,,,,,,,,,,
14:13:19.891,,,,"92",,,,"1999","21",,"52",,,,,
14:13:19.963,,,,,,,,,,,,,,,,
14:13:20.035,,,,,,,,,,,,,,,,
14:13:20.110,,,,,,,,,,,,,,,,
14:13:20.172,,,,"92",,,,"2122","21",,"52",,,,,
14:13:20.243,,,,"92",,,,"2122","28",,"52",,,,,
14:13:20.312,,,,,,,,,,,,,,,,
14:13:20.384,,,,"92",,,,"2122","28",,"52",,,,,
14:13:20.455,,,,,,,,,,,,,,,,
14:13:20.528,,,,,,,,,,,,,,,,
14:13:20.613,,,,,,,,,,,,,,,,
14:13:20.879,,,,,,,,,,,,,,,,
14:13:21.125,,,,,,,,,,,,,,,,
14:13:21.413,,,,,,,,,,,,,,,,
14:13:21.413,,,,,,,,,,,,,,,,
14:13:21.489,,,,,,,,,,,,,,,,
14:13:21.561,,,,"93",,,,"2122","28",,"52",,,,,
14:13:21.628,,,,,,,,,,,,,,,,
14:13:21.700,,,,,,,,,,,,,,,,
14:13:21.778,,,,,,,,,,,,,,,,
14:13:21.848,,,,"93",,,,"2049","28",,"52",,,,,
14:13:21.920,,,,"93",,,,"2049","33",,"52",,,,,
14:13:21.988,,,,,,,,,,,,,,,,
14:13:22.060,,,,"93",,,,"2049","33",,"51",,,,,
14:13:22.139,,,,,,,,,,,,,,,,
14:13:22.210,,,,,,,,,,,,,,,,
14:13:22.283,,,,,,,,,,,,,,,,
14:13:22.570,,,,,,,,,,,,,,,,
14:13:22.814,,,,,,,,,,,,,,,,
14:13:23.099,,,,,,,,,,,,,,,,
14:13:23.099,,,,,,,,,,,,,,,,
14:13:23.164,,,,,,,,,,,,,,,,
14:13:23.243,,,,"93",,,,"2049","33",,"51",,,,,
14:13:23.307,,,,,,,,,,,,,,,,
14:13:23.379,,,,,,,,,,,,,,,,
14:13:23.452,,,,,,,,,,,,,,,,
14:13:23.517,,,,"93",,,,"2314","33",,"51",,,,,
14:13:23.589,,,,"93",,,,"2314","38",,"51",,,,,
14:13:23.661,,,,,,,,,,,,,,,,
14:13:23.940,,,,"93",,,,"2314","38",,"51",,,,,
14:13:24.156,,,,,,,,,,,,,,,,
14:13:24.356,,,,,,,,,,,,,,,,
14:13:24.550,,,,,,,,,,,,,,,,
14:13:25.311,,,,,,,,,,,,,,,,
14:13:25.655,,,,,,,,,,,,,,,,
14:13:26.452,,,,,,,,,,,,,,,,
14:13:26.452,,,,,,,,,,,,,,,,
14:13:26.715,,,,,,,,,,,,,,,,
14:13:26.918,,,,"94",,,,"2314","38",,"51",,,,,
14:13:27.073,,,,,,,,,,,,,,,,
14:13:27.279,,,,,,,,,,,,,,,,
14:13:27.469,,,,,,,,,,,,,,,,
14:13:27.670,,,,"94",,,,"1627","38",,"51",,,,,
14:13:27.933,,,,"94",,,,"1627","37",,"51",,,,,
14:13:28.030,,,,,,,,,,,,,,,,
14:13:28.205,,,,"94",,,,"1627","37",,"51",,,,,
14:13:28.374,,,,,,,,,,,,,,,,
14:13:28.493,,,,,,,,,,,,,,,,
14:13:28.765,,,,,,,,,,,,,,,,
14:13:29.473,,,,,,,,,,,,,,,,
14:13:29.821,,,,,,,,,,,,,,,,
14:13:30.089,,,,,,,,,,,,,,,,
14:13:30.089,,,,,,,,,,,,,,,,
14:13:30.158,,,,,,,,,,,,,,,,
14:13:30.236,,,,"95",,,,"1627","37",,"51",,,,,
14:13:30.308,,,,,,,,,,,,,,,,
14:13:30.368,,,,,,,,,,,,,,,,
14:13:30.438,,,,,,,,,,,,,,,,
14:13:30.510,,,,"95",,,,"1340","37",,"51",,,,,
14:13:30.596,,,,"95",,,,"1340","35",,"51",,,,,
14:13:30.657,,,,,,,,,,,,,,,,
14:13:30.735,,,,"95",,,,"1340","35",,"51",,,,,
14:13:30.800,,,,,,,,,,,,,,,,
14:13:30.872,,,,,,,,,,,,,,,,
14:13:30.952,,,,,,,,,,,,,,,,
14:13:31.232,,,,,,,,,,,,,,,,
14:13:31.476,,,,,,,,,,,,,,,,
14:13:31.819,,,,,,,,,,,,,,,,
14:13:31.819,,,,,,,,,,,,,,,,
14:13:31.890,,,,,,,,,,,,,,,,
14:13:31.962,,,,"95",,,,"1340","35",,"51",,,,,
14:13:32.034,,,,,,,,,,,,,,,,
14:13:32.118,,,,,,,,,,,,,,,,
14:13:32.179,,,,,,,,,,,,,,,,
14:13:32.252,,,,"95",,,,"989","35",,"51",,,,,
14:13:32.320,,,,"95",,,,"989","31",,"51",,,,,
14:13:32.392,,,,,,,,,,,,,,,,
14:13:32.463,,,,"95",,,,"989","31",,"51",,,,,
14:13:32.536,,,,,,,,,,,,,,,,
14:13:32.601,,,,,,,,,,,,,,,,
14:13:32.672,,,,,,,,,,,,,,,,
14:13:32.953,,,,,,,,,,,,,,,,
14:13:33.196,,,,,,,,,,,,,,,,
14:13:33.481,,,,,,,,,,,,,,,,
14:13:33.481,,,,,,,,,,,,,,,,
14:13:33.552,,,,,,,,,,,,,,,,
14:13:33.624,,,,"95",,,,"989","31",,"51",,,,,
14:13:33.696,,,,,,,,,,,,,,,,
14:13:33.768,,,,,,,,,,,,,,,,
14:13:33.833,,,,,,,,,,,,,,,,
14:13:33.904,,,,"95",,,,"977","31",,"51",,,,,
14:13:33.973,,,,"95",,,,"977","25",,"51",,,,,
14:13:34.045,,,,,,,,,,,,,,,,
14:13:34.124,,,,"95",,,,"977","25",,"52",,,,,
14:13:34.184,,,,,,,,,,,,,,,,
14:13:34.257,,,,,,,,,,,,,,,,
14:13:34.323,,,,,,,,,,,,,,,,
14:13:34.607,,,,,,,,,,,,,,,,
14:13:34.850,,,,,,,,,,,,,,,,
14:13:35.137,,,,,,,,,,,,,,,,
14:13:35.137,,,,,,,,,,,,,,,,
14:13:35.208,,,,,,,,,,,,,,,,
14:13:35.280,,,,"95",,,,"977","25",,"52",,,,,
14:13:35.346,,,,,,,,,,,,,,,,
14:13:35.416,,,,,,,,,,,,,,,,
14:13:35.495,,,,,,,,,,,,,,,,
14:13:35.560,,,,"95",,,,"943","25",,"52",,,,,
14:13:35.632,,,,"95",,,,"943","15",,"52",,,,,
14:13:35.704,,,,,,,,,,,,,,,,
14:13:35.769,,,,"95",,,,"943","15",,"52",,,,,
14:13:35.841,,,,,,,,,,,,,,,,
14:13:35.909,,,,,,,,,,,,,,,,
14:13:35.981,,,,,,,,,,,,,,,,
14:13:36.264,,,,,,,,,,,,,,,,
14:13:36.518,,,,,,,,,,,,,,,,
14:13:37.171,,,,,,,,,,,,,,,,
14:13:37.171,,,,,,,,,,,,,,,,
14:13:37.368,,,,,,,,,,,,,,,,
14:13:37.577,,,,"95",,,,"943","15",,"52",,,,,
14:13:37.852,,,,,,,,,,,,,,,,
14:13:37.972,,,,,,,,,,,,,,,,
14:13:38.147,,,,,,,,,,,,,,,,
14:13:38.309,,,,"95",,,,"2033","15",,"52",,,,,
14:13:38.485,,,,"95",,,,"2033","22",,"52",,,,,
14:13:38.751,,,,,,,,,,,,,,,,
14:13:38.957,,,,"95",,,,"2033","22",,"52",,,,,
14:13:39.119,,,,,,,,,,,,,,,,
14:13:39.281,,,,,,,,,,,,,,,,
14:13:39.459,,,,,,,,,,,,,,,,
14:13:40.331,,,,,,,,,,,,,,,,
14:13:40.707,,,,,,,,,,,,,,,,
14:13:41.507,,,,,,,,,,,,,,,,
14:13:41.507,,,,,,,,,,,,,,,,
14:13:41.783,,,,,,,,,,,,,,,,
14:13:41.978,,,,"94",,,,"2033","22",,"52",,,,,
14:13:42.140,,,,,,,,,,,,,,,,
14:13:42.316,,,,,,,,,,,,,,,,
14:13:42.478,,,,,,,,,,,,,,,,
14:13:42.747,,,,"94",,,,"1262","22",,"52",,,,,
14:13:42.837,,,,"94",,,,"1262","15",,"52",,,,,
14:13:42.902,,,,,,,,,,,,,,,,
14:13:42.974,,,,"94",,,,"1262","15",,"52",,,,,
14:13:43.046,,,,,,,,,,,,,,,,
14:13:43.113,,,,,,,,,,,,,,,,
14:13:43.185,,,,,,,,,,,,,,,,
14:13:43.472,,,,,,,,,,,,,,,,
14:13:43.721,,,,,,,,,,,,,,,,
14:13:43.992,,,,,,,,,,,,,,,,
14:13:43.992,,,,,,,,,,,,,,,,
14:13:44.056,,,,,,,,,,,,,,,,
14:13:44.134,,,,"94",,,,"1262","15",,"52",,,,,
14:13:44.206,,,,,,,,,,,,,,,,
14:13:44.278,,,,,,,,,,,,,,,,
14:13:44.343,,,,,,,,,,,,,,,,
14:13:44.417,,,,"94",,,,"1595","15",,"52",,,,,
14:13:44.493,,,,"94",,,,"1595","17",,"52",,,,,
14:13:44.565,,,,,,,,,,,,,,,,
14:13:44.637,,,,"94",,,,"1595","17",,"52",,,,,
14:13:44.709,,,,,,,,,,,,,,,,
14:13:44.778,,,,,,,,,,,,,,,,
14:13:44.853,,,,,,,,,,,,,,,,
14:13:45.148,,,,,,,,,,,,,,,,
14:13:45.392,,,,,,,,,,,,,,,,
14:13:45.679,,,,,,,,,,,,,,,,
14:13:45.679,,,,,,,,,,,,,,,,
14:13:45.749,,,,,,,,,,,,,,,,
14:13:45.821,,,,"94",,,,"1595","17",,"52",,,,,
14:13:45.901,,,,,,,,,,,,,,,,
14:13:45.965,,,,,,,,,,,,,,,,
14:13:46.037,,,,,,,,,,,,,,,,
14:13:46.109,,,,"94",,,,"2172","17",,"52",,,,,
14:13:46.181,,,,"94",,,,"2172","23",,"52",,,,,
14:13:46.261,,,,,,,,,,,,,,,,
14:13:46.335,,,,"94",,,,"2172","23",,"52",,,,,
14:13:46.405,,,,,,,,,,,,,,,,
14:13:46.477,,,,,,,,,,,,,,,,
14:13:46.542,,,,,,,,,,,,,,,,
14:13:46.829,,,,,,,,,,,,,,,,
14:13:47.074,,,,,,,,,,,,,,,,
14:13:47.381,,,,,,,,,,,,,,,,
14:13:47.381,,,,,,,,,,,,,,,,
14:13:47.456,,,,,,,,,,,,,,,,
14:13:47.525,,,,"93",,,,"2172","23",,"52",,,,,
14:13:47.599,,,,,,,,,,,,,,,,
14:13:47.677,,,,,,,,,,,,,,,,
14:13:47.742,,,,,,,,,,,,,,,,
14:13:47.810,,,,"93",,,,"1596","23",,"52",,,,,
14:13:47.881,,,,"93",,,,"1596","26",,"52",,,,,
14:13:47.960,,,,,,,,,,,,,,,,
14:13:48.025,,,,"93",,,,"1596","26",,"52",,,,,
14:13:48.097,,,,,,,,,,,,,,,,
14:13:48.162,,,,,,,,,,,,,,,,
14:13:48.234,,,,,,,,,,,,,,,,
14:13:48.514,,,,,,,,,,,,,,,,
14:13:48.760,,,,,,,,,,,,,,,,
14:13:49.046,,,,,,,,,,,,,,,,
14:13:49.046,,,,,,,,,,,,,,,,
14:13:49.112,,,,,,,,,,,,,,,,
14:13:49.194,,,,"92",,,,"1596","26",,"52",,,,,
14:13:49.258,,,,,,,,,,,,,,,,
14:13:49.330,,,,,,,,,,,,,,,,
14:13:49.399,,,,,,,,,,,,,,,,
14:13:49.467,,,,"92",,,,"1872","26",,"52",,,,,
14:13:49.538,,,,"92",,,,"1872","30",,"52",,,,,
14:13:49.605,,,,,,,,,,,,,,,,
14:13:49.683,,,,"92",,,,"1872","30",,"51",,,,,
14:13:49.978,,,,,,,,,,,,,,,,
14:13:50.189,,,,,,,,,,,,,,,,
14:13:50.356,,,,,,,,,,,,,,,,
14:13:51.240,,,,,,,,,,,,,,,,
14:13:51.606,,,,,,,,,,,,,,,,
14:13:52.407,,,,,,,,,,,,,,,,
14:13:52.407,,,,,,,,,,,,,,,,
14:13:52.669,,,,,,,,,,,,,,,,
14:13:52.886,,,,"91",,,,"1872","30",,"51",,,,,
14:13:53.060,,,,,,,,,,,,,,,,
14:13:53.247,,,,,,,,,,,,,,,,
14:13:53.436,,,,,,,,,,,,,,,,
14:13:53.714,,,,"91",,,,"1729","30",,"51",,,,,
14:13:53.923,,,,"91",,,,"1729","39",,"51",,,,,
14:13:53.992,,,,,,,,,,,,,,,,
14:13:54.189,,,,"91",,,,"1729","39",,"51",,,,,
14:13:54.351,,,,,,,,,,,,,,,,
14:13:54.654,,,,,,,,,,,,,,,,
14:13:54.816,,,,,,,,,,,,,,,,
14:13:55.584,,,,,,,,,,,,,,,,
14:13:55.859,,,,,,,,,,,,,,,,
14:13:56.152,,,,,,,,,,,,,,,,
14:13:56.152,,,,,,,,,,,,,,,,
14:13:56.219,,,,,,,,,,,,,,,,
14:13:56.282,,,,"91",,,,"1729","39",,"51",,,,,
14:13:56.355,,,,,,,,,,,,,,,,
14:13:56.422,,,,,,,,,,,,,,,,
14:13:56.501,,,,,,,,,,,,,,,,
14:13:56.566,,,,"91",,,,"1427","39",,"51",,,,,
14:13:56.649,,,,"91",,,,"1427","41",,"51",,,,,
14:13:56.714,,,,,,,,,,,,,,,,
14:13:56.786,,,,"91",,,,"1427","41",,"51",,,,,
14:13:56.859,,,,,,,,,,,,,,,,
14:13:56.923,,,,,,,,,,,,,,,,
14:13:57.000,,,,,,,,,,,,,,,,
14:13:57.284,,,,,,,,,,,,,,,,
14:13:57.530,,,,,,,,,,,,,,,,
14:13:57.823,,,,,,,,,,,,,,,,
14:13:57.823,,,,,,,,,,,,,,,,
14:13:57.888,,,,,,,,,,,,,,,,
14:13:57.966,,,,"91",,,,"1427","41",,"51",,,,,
14:13:58.024,,,,,,,,,,,,,,,,
14:13:58.135,,,,,,,,,,,,,,,,
14:13:58.163,,,,,,,,,,,,,,,,
14:13:58.233,,,,"91",,,,"1432","41",,"51",,,,,
14:13:58.318,,,,"91",,,,"1432","41",,"51",,,,,
14:13:58.374,,,,,,,,,,,,,,,,
14:13:58.451,,,,"91",,,,"1432","41",,"51",,,,,
14:13:58.515,,,,,,,,,,,,,,,,
14:13:58.587,,,,,,,,,,,,,,,,
14:13:58.654,,,,,,,,,,,,,,,,
14:13:58.933,,,,,,,,,,,,,,,,
14:13:59.176,,,,,,,,,,,,,,,,
14:13:59.470,,,,,,,,,,,,,,,,
14:13:59.470,,,,,,,,,,,,,,,,
14:13:59.536,,,,,,,,,,,,,,,,
14:13:59.606,,,,"91",,,,"1432","41",,"51",,,,,
14:13:59.678,,,,,,,,,,,,,,,,
14:13:59.751,,,,,,,,,,,,,,,,
14:13:59.823,,,,,,,,,,,,,,,,
14:13:59.887,,,,"91",,,,"1384","41",,"51",,,,,
14:13:59.960,,,,"91",,,,"1384","39",,"51",,,,,
14:14:00.033,,,,,,,,,,,,,,,,
14:14:00.098,,,,"91",,,,"1384","39",,"51",,,,,
14:14:00.185,,,,,,,,,,,,,,,,
14:14:00.250,,,,,,,,,,,,,,,,
14:14:00.320,,,,,,,,,,,,,,,,
14:14:00.579,,,,,,,,,,,,,,,,
14:14:00.826,,,,,,,,,,,,,,,,
14:14:01.109,,,,,,,,,,,,,,,,
14:14:01.109,,,,,,,,,,,,,,,,
14:14:01.170,,,,,,,,,,,,,,,,
14:14:01.242,,,,"91",,,,"1384","39",,"51",,,,,
14:14:01.313,,,,,,,,,,,,,,,,
14:14:01.406,,,,,,,,,,,,,,,,
14:14:01.457,,,,,,,,,,,,,,,,
14:14:01.529,,,,"91",,,,"1351","39",,"51",,,,,
14:14:01.601,,,,"91",,,,"1351","38",,"51",,,,,
14:14:01.709,,,,,,,,,,,,,,,,
14:14:01.745,,,,"91",,,,"1351","38",,"52",,,,,
14:14:01.840,,,,,,,,,,,,,,,,
14:14:01.891,,,,,,,,,,,,,,,,
14:14:01.962,,,,,,,,,,,,,,,,
14:14:02.250,,,,,,,,,,,,,,,,
14:14:02.494,,,,,,,,,,,,,,,,
14:14:03.158,,,,,,,,,,,,,,,,
14:14:03.158,,,,,,,,,,,,,,,,
14:14:03.345,,,,,,,,,,,,,,,,
14:14:03.534,,,,"91",,,,"1351","38",,"52",,,,,
14:14:03.850,,,,,,,,,,,,,,,,
14:14:04.012,,,,,,,,,,,,,,,,
14:14:04.183,,,,,,,,,,,,,,,,
14:14:04.344,,,,"91",,,,"956","38",,"52",,,,,
14:14:04.505,,,,"91",,,,"956","21",,"52",,,,,
14:14:04.775,,,,,,,,,,,,,,,,
14:14:04.971,,,,"91",,,,"956","21",,"51",,,,,
14:14:05.132,,,,,,,,,,,,,,,,
14:14:05.318,,,,,,,,,,,,,,,,
14:14:05.477,,,,,,,,,,,,,,,,
14:14:06.358,,,,,,,,,,,,,,,,
14:14:06.734,,,,,,,,,,,,,,,,
14:14:07.533,,,,,,,,,,,,,,,,
14:14:07.533,,,,,,,,,,,,,,,,
14:14:07.801,,,,,,,,,,,,,,,,
14:14:07.998,,,,"91",,,,"956","21",,"51",,,,,
14:14:08.160,,,,,,,,,,,,,,,,
14:14:08.337,,,,,,,,,,,,,,,,
14:14:08.498,,,,,,,,,,,,,,,,
14:14:08.765,,,,"91",,,,"1785","21",,"51",,,,,
14:14:08.839,,,,"91",,,,"1785","21",,"51",,,,,
14:14:08.911,,,,,,,,,,,,,,,,
14:14:08.983,,,,"91",,,,"1785","21",,"51",,,,,
14:14:09.052,,,,,,,,,,,,,,,,
14:14:09.112,,,,,,,,,,,,,,,,
14:14:09.187,,,,,,,,,,,,,,,,
14:14:09.465,,,,,,,,,,,,,,,,
14:14:09.708,,,,,,,,,,,,,,,,
14:14:09.995,,,,,,,,,,,,,,,,
14:14:09.995,,,,,,,,,,,,,,,,
14:14:10.068,,,,,,,,,,,,,,,,
14:14:10.139,,,,"91",,,,"1785","21",,"51",,,,,
14:14:10.208,,,,,,,,,,,,,,,,
14:14:10.275,,,,,,,,,,,,,,,,
14:14:10.344,,,,,,,,,,,,,,,,
14:14:10.416,,,,"91",,,,"1131","21",,"51",,,,,
14:14:10.528,,,,"91",,,,"1131","13",,"51",,,,,
14:14:10.555,,,,,,,,,,,,,,,,
14:14:10.626,,,,"91",,,,"1131","13",,"52",,,,,
14:14:10.709,,,,,,,,,,,,,,,,
14:14:10.774,,,,,,,,,,,,,,,,
14:14:10.856,,,,,,,,,,,,,,,,
14:14:11.139,,,,,,,,,,,,,,,,
14:14:11.386,,,,,,,,,,,,,,,,
14:14:11.679,,,,,,,,,,,,,,,,
14:14:11.679,,,,,,,,,,,,,,,,
14:14:11.751,,,,,,,,,,,,,,,,
14:14:11.816,,,,"91",,,,"1131","13",,"52",,,,,
14:14:11.888,,,,,,,,,,,,,,,,
14:14:11.967,,,,,,,,,,,,,,,,
14:14:12.040,,,,,,,,,,,,,,,,
14:14:12.129,,,,"91",,,,"1590","13",,"52",,,,,
14:14:12.177,,,,"91",,,,"1590","9",,"52",,,,,
14:14:12.259,,,,,,,,,,,,,,,,
14:14:12.321,,,,"91",,,,"1590","9",,"52",,,,,
14:14:12.400,,,,,,,,,,,,,,,,
14:14:12.479,,,,,,,,,,,,,,,,
14:14:12.544,,,,,,,,,,,,,,,,
14:14:12.810,,,,,,,,,,,,,,,,
14:14:13.053,,,,,,,,,,,,,,,,
14:14:13.340,,,,,,,,,,,,,,,,
14:14:13.340,,,,,,,,,,,,,,,,
14:14:13.412,,,,,,,,,,,,,,,,
14:14:13.475,,,,"91",,,,"1590","9",,"52",,,,,
14:14:13.550,,,,,,,,,,,,,,,,
14:14:13.622,,,,,,,,,,,,,,,,
14:14:13.695,,,,,,,,,,,,,,,,
14:14:13.759,,,,"91",,,,"2265","9",,"52",,,,,
14:14:13.831,,,,"91",,,,"2265","15",,"52",,,,,
14:14:13.903,,,,,,,,,,,,,,,,
14:14:13.975,,,,"91",,,,"2265","15",,"51",,,,,
14:14:14.041,,,,,,,,,,,,,,,,
14:14:14.114,,,,,,,,,,,,,,,,
14:14:14.185,,,,,,,,,,,,,,,,
14:14:14.461,,,,,,,,,,,,,,,,
14:14:14.709,,,,,,,,,,,,,,,,
14:14:15.028,,,,,,,,,,,,,,,,
14:14:15.028,,,,,,,,,,,,,,,,
14:14:15.100,,,,,,,,,,,,,,,,
14:14:15.171,,,,"90",,,,"2265","15",,"51",,,,,
14:14:15.238,,,,,,,,,,,,,,,,
14:14:15.308,,,,,,,,,,,,,,,,
14:14:15.387,,,,,,,,,,,,,,,,
14:14:15.470,,,,"90",,,,"1963","15",,"51",,,,,
14:14:15.527,,,,"90",,,,"1963","20",,"51",,,,,
14:14:15.590,,,,,,,,,,,,,,,,
14:14:15.668,,,,"90",,,,"1963","20",,"52",,,,,
14:14:15.932,,,,,,,,,,,,,,,,
14:14:16.162,,,,,,,,,,,,,,,,
14:14:16.381,,,,,,,,,,,,,,,,
14:14:17.349,,,,,,,,,,,,,,,,
14:14:17.698,,,,,,,,,,,,,,,,
14:14:18.497,,,,,,,,,,,,,,,,
14:14:18.497,,,,,,,,,,,,,,,,
14:14:18.800,,,,,,,,,,,,,,,,
14:14:18.962,,,,"90",,,,"1963","20",,"52",,,,,
14:14:19.176,,,,,,,,,,,,,,,,
14:14:19.370,,,,,,,,,,,,,,,,
14:14:19.547,,,,,,,,,,,,,,,,
14:14:19.849,,,,"90",,,,"1948","20",,"52",,,,,
14:14:20.011,,,,"90",,,,"1948","32",,"52",,,,,
14:14:20.173,,,,,,,,,,,,,,,,
14:14:20.349,,,,"90",,,,"1948","32",,"50",,,,,
14:14:20.511,,,,,,,,,,,,,,,,
14:14:20.783,,,,,,,,,,,,,,,,
14:14:20.983,,,,,,,,,,,,,,,,
14:14:21.771,,,,,,,,,,,,,,,,
14:14:22.009,,,,,,,,,,,,,,,,
14:14:22.315,,,,,,,,,,,,,,,,
14:14:22.315,,,,,,,,,,,,,,,,
14:14:22.386,,,,,,,,,,,,,,,,
14:14:22.458,,,,"90",,,,"1948","32",,"50",,,,,
14:14:22.530,,,,,,,,,,,,,,,,
14:14:22.617,,,,,,,,,,,,,,,,
14:14:22.652,,,,,,,,,,,,,,,,
14:14:22.750,,,,"90",,,,"1210","32",,"50",,,,,
14:14:22.796,,,,"90",,,,"1210","29",,"50",,,,,
14:14:22.897,,,,,,,,,,,,,,,,
14:14:22.941,,,,"90",,,,"1210","29",,"51",,,,,
14:14:23.008,,,,,,,,,,,,,,,,
14:14:23.077,,,,,,,,,,,,,,,,
14:14:23.149,,,,,,,,,,,,,,,,
14:14:23.435,,,,,,,,,,,,,,,,
14:14:23.684,,,,,,,,,,,,,,,,
14:14:23.952,,,,,,,,,,,,,,,,
14:14:23.952,,,,,,,,,,,,,,,,
14:14:24.023,,,,,,,,,,,,,,,,
14:14:24.103,,,,"90",,,,"1210","29",,"51",,,,,
14:14:24.166,,,,,,,,,,,,,,,,
14:14:24.238,,,,,,,,,,,,,,,,
14:14:24.334,,,,,,,,,,,,,,,,
14:14:24.374,,,,"90",,,,"950","29",,"51",,,,,
14:14:24.466,,,,"90",,,,"950","21",,"51",,,,,
14:14:24.520,,,,,,,,,,,,,,,,
14:14:24.616,,,,"90",,,,"950","21",,"51",,,,,
14:14:24.661,,,,,,,,,,,,,,,,
14:14:24.754,,,,,,,,,,,,,,,,
14:14:24.811,,,,,,,,,,,,,,,,
14:14:25.093,,,,,,,,,,,,,,,,
14:14:25.343,,,,,,,,,,,,,,,,
14:14:25.633,,,,,,,,,,,,,,,,
14:14:25.633,,,,,,,,,,,,,,,,
14:14:25.704,,,,,,,,,,,,,,,,
14:14:25.776,,,,"90",,,,"950","21",,"51",,,,,
14:14:25.835,,,,,,,,,,,,,,,,
14:14:25.908,,,,,,,,,,,,,,,,
14:14:25.980,,,,,,,,,,,,,,,,
14:14:26.051,,,,"90",,,,"1108","21",,"51",,,,,
14:14:26.119,,,,"90",,,,"1108","11",,"51",,,,,
14:14:26.190,,,,,,,,,,,,,,,,
14:14:26.268,,,,"90",,,,"1108","11",,"52",,,,,
14:14:26.328,,,,,,,,,,,,,,,,
14:14:26.408,,,,,,,,,,,,,,,,
14:14:26.472,,,,,,,,,,,,,,,,
14:14:26.773,,,,,,,,,,,,,,,,
14:14:27.022,,,,,,,,,,,,,,,,
14:14:27.288,,,,,,,,,,,,,,,,
14:14:27.288,,,,,,,,,,,,,,,,
14:14:27.357,,,,,,,,,,,,,,,,
14:14:27.422,,,,"90",,,,"1108","11",,"52",,,,,
14:14:27.494,,,,,,,,,,,,,,,,
14:14:27.560,,,,,,,,,,,,,,,,
14:14:27.639,,,,,,,,,,,,,,,,
14:14:27.706,,,,"90",,,,"1532","11",,"52",,,,,
14:14:27.776,,,,"90",,,,"1532","16",,"52",,,,,
14:14:27.849,,,,,,,,,,,,,,,,
14:14:27.914,,,,"90",,,,"1532","16",,"52",,,,,
14:14:27.985,,,,,,,,,,,,,,,,
14:14:28.058,,,,,,,,,,,,,,,,
14:14:28.124,,,,,,,,,,,,,,,,
14:14:28.413,,,,,,,,,,,,,,,,
14:14:28.652,,,,,,,,,,,,,,,,
14:14:29.561,,,,,,,,,,,,,,,,
14:14:29.561,,,,,,,,,,,,,,,,
14:14:29.822,,,,,,,,,,,,,,,,
14:14:30.011,,,,"91",,,,"1532","16",,"52",,,,,
14:14:30.187,,,,,,,,,,,,,,,,
14:14:30.348,,,,,,,,,,,,,,,,
14:14:30.525,,,,,,,,,,,,,,,,
14:14:30.791,,,,"91",,,,"1362","16",,"52",,,,,
14:14:30.996,,,,"91",,,,"1362","23",,"52",,,,,
14:14:31.144,,,,,,,,,,,,,,,,
14:14:31.320,,,,"91",,,,"1362","23",,"51",,,,,
14:14:31.497,,,,,,,,,,,,,,,,
14:14:31.758,,,,,,,,,,,,,,,,
14:14:31.970,,,,,,,,,,,,,,,,
14:14:32.715,,,,,,,,,,,,,,,,
14:14:33.067,,,,,,,,,,,,,,,,
